ndc11,consumer_1,consumer_2,consumer_3,consumer_4,consumer_5,first_reference,second_reference,name,metadata
00173-0760-60,PillProjectDisc20/images/B4AKQC_J-4M4EOJO2R_LAOO90Y43G6W.JPG,PillProjectDisc69/images/CLFBPV61VTS5W0XKQ465J_CM9EEQ49J.JPG,PillProjectDisc108/images/YPVPGV6E23JFGNSQU2AEVY_4A5KYT!.JPG,PillProjectDisc37/images/BKLSC_6A9AYA2U1UTBB-6EEVRH_IEGR.JPG,PillProjectDisc10/images/78LIR14TO76ZG-65MJP1U4J2JEX7NO.JPG,PillProjectDisc37/images/BK1CC4_EGS5G2GC3IOY6M1BVLECULXO.JPG,PillProjectDisc42/images/BOM!4H_2GJN0ROFF1FHGP_6PEVEX06J.JPG,LAMICTAL XR,"{'Shape': 'ROUND', 'Color': ['YELLOW', 'WHITE'], 'Imprint': 'LAMICTAL;XR;25', 'ImprintColor': 'BLACK', 'ImprintType': 'PRINTED', 'Score': '1'}"
00173-0761-00,PillProjectDisc1/images/!!SQC-AZJRVBJPE93GW_Z-NUMHKU-I.JPG,PillProjectDisc83/images/CYBJJ6M1VZI0Y9OFRHZ-!HVKL8RKNVF.JPG,PillProjectDisc110/images/_YJQ2Q1RDO6V4_FT8HU6ANT5BATG67.JPG,PillProjectDisc48/images/BUPDZTV2LM2NPZM6HRJR7B957GFJ70Z.JPG,PillProjectDisc59/images/CC13D5LKXYHJQVG1!OT-MWZ_QFD8H0V.JPG,PillProjectDisc108/images/YTF1WFFNYBIC9ZA9ZXXSYPV9TPKO0A.JPG,PillProjectDisc5/images/25T5WPJVXT5LHQ6GR02H69JD!-QHZD.JPG,LAMICTAL XR,"{'Shape': 'OVAL', 'Color': ['GRAY', 'WHITE'], 'Imprint': 'LAMICTAL;XR;300', 'ImprintColor': 'BLACK', 'ImprintType': 'PRINTED', 'Score': '1'}"
00173-0777-02,PillProjectDisc75/images/CR10P_-6DL0!176K!OYCQ!7YLY-GSGA.JPG,PillProjectDisc60/images/CD0KBTDKKM2ABU5J!JT68CHOVN0!70-.JPG,PillProjectDisc94/images/L9M8BYDLEHQ4RL!-WAKFO57D-7CB!M.JPG,PillProjectDisc30/images/BDC63YMNUJBY9GPKW_7DBZPAKH3ASI-.JPG,PillProjectDisc4/images/19OQQ306Q12!TMYP0OTN1FQX3WRT7R.JPG,PillProjectDisc12/images/8R7DBX3N5FZ-HBE0QWLY6P9QO5O3ST.JPG,PillProjectDisc77/images/CTJUL!7M2P4C0D1I5PV1AM061V7G3KV.JPG,LAMICTAL ODT,"{'Shape': 'ROUND', 'Color': 'WHITE', 'Imprint': 'LAMICTAL;200', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00173-0783-62,PillProjectDisc83/images/CYABE_J57GU-S3N4LEP!1O3FFQNLP5Y.JPG,PillProjectDisc89/images/HKJ-U8MGY9!YGK_L2-R8WHO894WN92.JPG,PillProjectDisc78/images/CU2NUJ2UB-MDM2SL27LNJC8UST!4PUK.JPG,PillProjectDisc13/images/9GZIB-FTV6HROPVHN!BWMPK20EYYE2.JPG,PillProjectDisc98/images/PBCXU6PENOA--QXL1X_RD!97QF-XQY.JPG,PillProjectDisc54/images/B_2PKI2A7-NLCTWN6HXVOO4AE-NYL-K.JPG,PillProjectDisc6/images/39!W-GU_EH1PK08PXSFVXPYBU-URU6.JPG,LOVAZA CAPSULES,"{'Shape': 'OVAL', 'Color': 'YELLOW', 'Imprint': 'LOVAZA', 'ImprintColor': 'WHITE', 'ImprintType': 'PRINTED', 'Score': '1'}"
00173-0784-01,PillProjectDisc10/images/6NDSTU3L67XF7XRU5DM4BM1S9CEAJC.JPG,PillProjectDisc21/images/B5BZSDNGK7645X!P3-6W619Q0TS-7WC.JPG,PillProjectDisc21/images/B54K!8ELSQLFI6OM8EQJGR6GYQH3CC2.JPG,PillProjectDisc18/images/B2M!F_OBLQU19H3Y7BSJ4L55BY_GO0C.JPG,PillProjectDisc102/images/SS-ICU35S!_V4WX82ZPNRZCQ6BAU9Z.JPG,PillProjectDisc56/images/C1O7Q-7-Y1H0EB2QBW!_9L-QMZFOBTT.JPG,PillProjectDisc70/images/CM2V2!8BKXI3VQJ!ERJQR-5BD01C0_0.JPG,DYNACIRC CR,"{'Shape': 'ROUND', 'Color': 'PINK', 'Imprint': 'DynaCirc;CR;5', 'ImprintColor': 'RED', 'ImprintType': 'PRINTED', 'Score': '1'}"
00173-0785-01,PillProjectDisc47/images/BTH7UEBX23OXLAARL!U9B6X9H2FY_WT.JPG,PillProjectDisc89/images/H4PEJ1_WL8PEBNHKSDMPOIMIW72Q84.JPG,PillProjectDisc40/images/BN9I1QNEM-CPP66K19JK0WEPL5L-LA9.JPG,PillProjectDisc106/images/W9OK1GWGMP9OIK_P5MCF730NUYSKZ0.JPG,PillProjectDisc53/images/BZD5DQ4XZJJDYTNGSO5FTOEPKFCDKEG.JPG,PillProjectDisc25/images/B94GWV3DJEVQU3D07623OO3LCWZS7-T.JPG,PillProjectDisc33/images/BG64U5G6QP1DJU-M59XDL7BBALUJXW9.JPG,DYNACIRC CR,"{'Shape': 'ROUND', 'Color': 'BROWN', 'Imprint': 'DynaCirc;CR;10', 'ImprintColor': 'RED', 'ImprintType': 'PRINTED', 'Score': '1'}"
00173-0790-01,PillProjectDisc107/images/XL98H5U4XO3C66!X0UCD_INZHFXT2_.JPG,PillProjectDisc77/images/CTIR7_XIUNY_V9HOY-6VJKGGL_I1EN5.JPG,PillProjectDisc6/images/2YTZZCR2HPTO4ZN838PTH4Z61EHA45.JPG,PillProjectDisc44/images/BQMVIJ4RCQLB8SHY5L!5_MLFT1UH4AF.JPG,PillProjectDisc70/images/CMRO549UCJA2TVZO8BH0NGVS-JLZOVN.JPG,PillProjectDisc33/images/BGHE7H_I5DSXWMRS!E5B9M4M0M7TV9Z.JPG,PillProjectDisc85/images/DI!M08E_CD1HA_U1P_A93KC9I5UTJ9.JPG,INNOPRAN XL ER CAPSULES,"{'Shape': 'CAPSULE', 'Color': ['GRAY', 'WHITE'], 'Imprint': '80;InnoPran;XL;Reliant', 'ImprintColor': 'BLACK', 'ImprintType': 'PRINTED', 'Score': '1'}"
00173-0792-20,PillProjectDisc1/images/!5N_B416XIAD!XL9_T63K0HOTJRUAV.JPG,PillProjectDisc106/images/WO!CE7YJWIWPFQLB6MPY6GW79L2RQG.JPG,PillProjectDisc69/images/CM1Z2ZF4FBCUNPX-8SSZSUI24M2GRXE.JPG,PillProjectDisc76/images/CSG52JR0MW2DI7JCSPVX3UWG5GSGQRX.JPG,PillProjectDisc46/images/BSPKC8EXI__K3VC!_OM9P6RWWCE_KPY.JPG,PillProjectDisc23/images/B6W8HUZATCZK9OV-T6X873BZD11NE11.JPG,PillProjectDisc67/images/CK-Y1UPUAU0EADI0AOFYGZV3Z4Q2OWE.JPG,RYTHMOL TABLETS,"{'Shape': 'ROUND', 'Color': 'WHITE', 'Imprint': 'GS;TF5', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '2'}"
00173-0806-61,PillProjectDisc85/images/C_DQ5WM-H1GT!BNE7MP_SUQL_7JS4K.JPG,PillProjectDisc27/images/BBB!A9GCXCSZ0IECU1VGC_CHD48J_D2.JPG,PillProjectDisc52/images/BYR1M!Z1N6GPG-H-FX-5P7-HGUEWGGB.JPG,PillProjectDisc71/images/CNJ_91MYOML7VA3JO02K1J1YEV5UNA5.JPG,PillProjectDisc22/images/B6AUCGC9JMNZSNKAZB86G!F2D0Q60GR.JPG,PillProjectDisc36/images/BJ8VJNFSK9O3!7H_DHU7KMSI8ZD7CNA.JPG,PillProjectDisc71/images/CNR-6-QH_H86ODI_HEX3!6QH003C3N8.JPG,HORIZANT,"{'Shape': 'OVAL', 'Color': 'WHITE', 'Imprint': 'GS;LFG', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00173-0809-61,PillProjectDisc89/images/GW9PZNA37XZ3DL3WTYKN7TWC2K8GI3.JPG,PillProjectDisc88/images/G0LASGO8C9!JYX5E_JE72E-7HD!4UF.JPG,PillProjectDisc58/images/CBY_H_1V7BAXEEQ1ZXN_J7ML!K4BXFC.JPG,PillProjectDisc20/images/B3S3UZAXVH-FF_W84JWC_DKTEZ3J6H7.JPG,PillProjectDisc8/images/5ACCW2O762-A7J6J96Q!1OV_DFIRJ1.JPG,PillProjectDisc23/images/B7F439S!9N4OYAPPIB6I98K!-PA51Q-.JPG,PillProjectDisc40/images/BMSCX2B-YFZH-AN_O2RAV10OGXV2650.JPG,JALYN,"{'Shape': 'CAPSULE', 'Color': 'BROWN', 'Imprint': 'GS;7CZ', 'ImprintColor': 'BLACK', 'ImprintType': 'PRINTED', 'Score': '1'}"
00173-0822-04,PillProjectDisc9/images/5_OHHZJ03NRMWHFWXWF!06MWAQ2USL.JPG,PillProjectDisc9/images/668B2QVUBZB-1_9GH2ORKS!E0OBTHT.JPG,PillProjectDisc32/images/BF_WVK_H1RO7CIBR8-FCVW2CZJ93YYS.JPG,PillProjectDisc83/images/CYRTJ00JHDJ-A_A_3OL-_YQA92KD4ED.JPG,PillProjectDisc41/images/BNK_VBOL4VMSOOEYW_LDULS994G1-_.JPG,PillProjectDisc13/images/9_GQBITFQ52JXW0B1X9T!TVWVHQRIZ.JPG,PillProjectDisc15/images/B-7T8915ZCX-KQX2Z1RGI7UR5G8Q3I-.JPG,STAXYN,"{'Shape': 'ROUND', 'Color': 'WHITE', 'Imprint': None, 'ImprintColor': '', 'ImprintType': 'N/A', 'Score': '1'}"
00173-0824-18,PillProjectDisc90/images/IEG9O7NW_VKG8KKXJDQ65GI5Q4W1LU.JPG,PillProjectDisc39/images/BLSDS6LEZO4VA4_67_OWLCK135Z-A_O.JPG,PillProjectDisc67/images/CJ8!IZR5QREO9EVOMZ3IX8W8IW4AD90.JPG,PillProjectDisc18/images/B27TMKFP084SELUVN0L6892XHIXL0DJ.JPG,PillProjectDisc56/images/C5A9_-SAI_-RKCSAL8KAT7Y7ULLUIS.JPG,PillProjectDisc38/images/BKXWDR7HVYV16JX4B8UKHXVVDT057T0.JPG,PillProjectDisc58/images/CBUAK0C7S8-HSEIJ4GI4KQJLSNDQRT!.JPG,RYTHMOL SR ER CAPSULES,"{'Shape': 'CAPSULE', 'Color': 'WHITE', 'Imprint': 'GS;F1Y;325', 'ImprintColor': 'RED', 'ImprintType': 'PRINTED', 'Score': '1'}"
00173-0830-13,PillProjectDisc14/images/B!88UZKHOYGL0O8_H8C8EWUV8F58MA0.JPG,PillProjectDisc16/images/B0!63SXM4RD_A!J0!7I-02KO-9HSSPQ.JPG,PillProjectDisc86/images/DWPV9BZ3OU8B8!SWCIX6R_RXYM9557.JPG,PillProjectDisc12/images/8MYZW!SA091-0-8I_T8CPG0CMK1XFL.JPG,PillProjectDisc41/images/BNLL4O3DQ_OV59NX5DJ!6VS91VW!PP6.JPG,PillProjectDisc23/images/B7CRQZGF93A!BD0-KP2XJEJI-59_!PJ.JPG,PillProjectDisc86/images/EO-YA0A3QB0X4!NMZFDFZGJBKK2KY0.JPG,LEVITRA 10MG TAB,"{'Shape': 'ROUND', 'Color': 'ORANGE', 'Imprint': 'BAYER;10', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00173-0831-13,PillProjectDisc28/images/BB_4LLS2__N_LC68RID!P!O26AFL4KP.JPG,PillProjectDisc40/images/BNE5_IMTGKT69NYTU_JWY0C3Y8EA8-0.JPG,PillProjectDisc41/images/BO4QSB4TCC76A3I0DI1DN6ZZY0G6TQ4.JPG,PillProjectDisc8/images/4XA1WSA4V7DTQPNZ0TTTY9BIGR0V6A.JPG,PillProjectDisc60/images/CCV26-O3RZIQ0K6PT3ZCAKU4DRPYQ9Q.JPG,PillProjectDisc66/images/CJ2RBWI-IGJ38ZEPFEF6LLB7N9BI7ZW.JPG,PillProjectDisc82/images/CXX78SY65NW8_ZCMPUVKH-_0J9DPPEQ.JPG,LEVITRA,"{'Shape': 'ROUND', 'Color': 'ORANGE', 'Imprint': 'BAYER;20', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00173-0933-08,PillProjectDisc103/images/U9CH2MZE2EY3ICY9LC68ODUN1HETCA.JPG,PillProjectDisc24/images/B866H10ZTT-7JLTAAGEAK-B60GYNNRD.JPG,PillProjectDisc58/images/CBX-5-QT0ZPUB3NKM84-!SZW6XK1X4J.JPG,PillProjectDisc94/images/L5Z0CPHK927HNRDMFY1N2ESF3X4GUC.JPG,PillProjectDisc55/images/C05MW08FTRZRQHBXIMA2KRBUOCAUI51.JPG,PillProjectDisc89/images/GYPV21HWKZ4ZD5G0LMXFJ7F9!SLG5V.JPG,PillProjectDisc94/images/LZ3LH5FP7ERNERTYNGJG7J70-6_-OY.JPG,VALTREX 500 MG TAB,"{'Shape': 'OVAL', 'Color': 'BLUE', 'Imprint': 'VALTREX;500;mg', 'ImprintColor': 'WHITE', 'ImprintType': 'PRINTED', 'Score': '1'}"
00173-0945-55,PillProjectDisc72/images/CONW4L2ZJ5FOY9RX_SX!SJ5WF_VDYK!.JPG,PillProjectDisc78/images/CTP_CIJ69Q8F8PRLBU46NNECLTUHER-.JPG,PillProjectDisc37/images/BKFCA_ZAFFPAS_A2XX2CXEL7PSC433P.JPG,PillProjectDisc20/images/B4HUUL9AP6554VGSTVV1HH584G3PEPY.JPG,PillProjectDisc107/images/Y14WGUXWJEXP28VY9RQVMP_1EZMD6I.JPG,PillProjectDisc109/images/ZH2H621BM6-UQDXOORXCOMHIO72DZ8.JPG,PillProjectDisc76/images/CSQ7QPRCMV0G6RGSV-C2Y412AMKO285.JPG,ZOVIRAX TABLETS,"{'Shape': 'OVAL', 'Color': 'BLUE', 'Imprint': 'ZOVIRAX;800', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00173-0947-55,PillProjectDisc71/images/CNQPJCWAF!L1X3C!8KYJ_OKTWGKT4OR.JPG,PillProjectDisc67/images/CJCUWVGS_FS!Q1JQ-2VZ9S7QT6CX8G8.JPG,PillProjectDisc25/images/B8__FW-Q52Q7_GCWKFJYK1KGVKDCMBR.JPG,PillProjectDisc98/images/PR7E5BQNSQA5C_3EA8TA4SZF8ZIWWA.JPG,PillProjectDisc74/images/CQAX4F5ASV5YNA_Q6409MUIG_NSSN!9.JPG,PillProjectDisc17/images/B1M2ZT89MJEXW0F59C6O7NRRH6C5GR5.JPG,PillProjectDisc72/images/CO1FPHG_O_31QY6BH3SGSUY_WUDUH0M.JPG,WELLBUTRIN SR TABLETS,"{'Shape': 'ROUND', 'Color': 'BLUE', 'Imprint': 'WELLBUTRIN;SR;100', 'ImprintColor': 'BLACK', 'ImprintType': 'PRINTED', 'Score': '1'}"
00173-0949-55,PillProjectDisc73/images/CPQ-N_BI!YX5V3N2157VYZCU3D0PLQ6.JPG,PillProjectDisc2/images/-!KVK34BE5YNE!5EWXBW2RY62IPO73.JPG,PillProjectDisc93/images/KVZ6_QD2WF-AGY-XP3CC4LIW8996QR.JPG,PillProjectDisc86/images/E3PMNEXH7C7V_9M-LVA!7ZH1TM083S.JPG,PillProjectDisc46/images/BSUFE-5UH0HVX406NP53UJDD3__CV!9.JPG,PillProjectDisc46/images/BS_1UJLRXT!CGTASMQVR019YB3!ZV1Q.JPG,PillProjectDisc85/images/DJLPXFCQRK8WR_3MXCUML74U-SXV7I.JPG,ZOVIRAX CAPSULES,"{'Shape': 'HEXAGON (6 sided)', 'Color': 'WHITE', 'Imprint': 'ZOVIRAX', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00173-0991-55,PillProjectDisc6/images/38S2_PF2YZPUNEF8O0O!3_Q5Z!FE1L.JPG,PillProjectDisc53/images/BZN!WVM4UIAE5ZZ0QSFTJ__R6XS418B.JPG,PillProjectDisc80/images/CVWJ1NJOC74EAEJWYR4XL!PC09DAUCG.JPG,PillProjectDisc70/images/CMNTRJW67L2UA3F12-HJGZFEB7DIDY_.JPG,PillProjectDisc87/images/FMG!CFTJ3TR5!N_YH!RTURS9K6F8HS.JPG,PillProjectDisc27/images/BB6N1Y2CUQWASN6A1DMIUJ9A62QWH91.JPG,PillProjectDisc36/images/BJT6BOCQGA5T!ZAJ3_JXD646Y967AXL.JPG,ZOVIRAX CAPSULES,"{'Shape': 'CAPSULE', 'Color': 'BLUE', 'Imprint': 'Wellcome;ZOVIRAX;200', 'ImprintColor': 'BLACK', 'ImprintType': 'PRINTED', 'Score': '1'}"
00178-0083-90,PillProjectDisc65/images/CHL!N365V8R-IZ9J70-1YT2H6OEYP5R.JPG,PillProjectDisc25/images/B8QYNINOKRQX4Q4YI616K2MA4T7DNMU.JPG,PillProjectDisc100/images/R5J!1I5YZWLXLLCHS_UL8JRS5R!CV3.JPG,PillProjectDisc101/images/RV!G6X6FC2JDH02JRGRU6GFKT8L!ZH.JPG,PillProjectDisc107/images/XOXQWBAGUND2BQLB705IF5PIHI_8TY.JPG,PillProjectDisc45/images/BRX7RMMEKF3MQD8ZIRVNS36!9YM7TOC.JPG,PillProjectDisc67/images/CJNBHM22FYW88IT9UIJLF8-27K7V8-!.JPG,FERRALET 90 TAB,"{'Shape': 'RECTANGLE', 'Color': 'GREEN', 'Imprint': 'F5', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00178-0615-01,PillProjectDisc92/images/J_UBXBORU--GOB7!PP!WNX_KCBM2RV.JPG,PillProjectDisc103/images/TVWA92S2BXE5JXFDZ40KB3R1HT2VSS.JPG,PillProjectDisc38/images/BLOC0!JSNUA2BBCHYZ4L_FRKZG5TG!7.JPG,PillProjectDisc74/images/CQB36G9J_WM-CZ6!7TSE2F5UP77A0-O.JPG,PillProjectDisc107/images/XERPAOH4!HF!3NXD9RGYPTCR-XY_92.JPG,PillProjectDisc32/images/BFMQFFAUTI2_EOU50H7XUEFQ-NWBD0R.JPG,PillProjectDisc90/images/HMMDEBF4THGPPONEKT-3ITPXSROXU-.JPG,POTASSIUM CITRATE,"{'Shape': 'OVAL', 'Color': 'YELLOW', 'Imprint': 'M15', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00182-1061-05,PillProjectDisc86/images/EEJH2MM0HV_HN0PX210D-A2NLB!DGL.JPG,PillProjectDisc71/images/CNYLCB49UHKDQXCK6A_420LDC17TUYG.JPG,PillProjectDisc80/images/CVB1849!O_6!ACORGL1MLUB64UNYWJQ.JPG,PillProjectDisc18/images/B2HY1QYQO--SFO3!Z8GQDD6NMORRTOL.JPG,PillProjectDisc27/images/BAGRIYN0Q!BE3Z68_-VQ83A3ANORL1Y.JPG,PillProjectDisc102/images/SS5UJVLF7BM33RQXIC9P!TK9BW07OS.JPG,PillProjectDisc46/images/BSPN7EI50BZ-O57T1__Q9OYSFTBMULK.JPG,ENTERIC ASPIRIN,"{'Shape': 'ROUND', 'Color': 'YELLOW', 'Imprint': None, 'ImprintColor': '', 'ImprintType': 'EMBOSSED', 'Score': '1'}"
00185-0043-01,PillProjectDisc76/images/CSKH8HU-RNMU5WMNTO9NUV28BWTCTG5.JPG,PillProjectDisc68/images/CKU64774!V82ML6QM1E_J28YFOL_SKM.JPG,PillProjectDisc68/images/CKIC-AD3-V83Z041XMV4A682OFSQREH.JPG,PillProjectDisc103/images/TX6RLSPU3FU0NEXNHEBD!OT4F67RB2.JPG,PillProjectDisc107/images/XJM4JQLQTE2E!61ISK!IH57S_JWH_D.JPG,PillProjectDisc41/images/BOEO73DYOD_BYU!A7OCSNWJ-RU!ZZ!N.JPG,PillProjectDisc68/images/CKA!0YG6XL6KZ71Y7T0OW7!39GDPNSI.JPG,MIDODRIN 5MG TABLETS,"{'Shape': 'ROUND', 'Color': 'ORANGE', 'Imprint': 'E;43', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '2'}"
00185-0048-01,PillProjectDisc90/images/I7!UEKO2SJXWE03LM!7QDL-3XV!Q07.JPG,PillProjectDisc87/images/F-8207SH_7DLMSB92_LNABLEGOZYY.JPG,PillProjectDisc97/images/O2IPBLISVXRQ_BG4XR7S6OHEBHFAIH.JPG,PillProjectDisc45/images/BRTR7EJSSZIPUX5BNTIFBO-5J26_BR5.JPG,PillProjectDisc47/images/BTTQF56RF-N9NQ4PFQ58LO9F3!9N6GM.JPG,PillProjectDisc19/images/B3J4T!697R!KQ7-SQV1P0WZIR4RL7VE.JPG,PillProjectDisc76/images/CS3KRQTT3T5PS6RO5F6ZT!2UKIM3FU5.JPG,Benazepril Hydrochloride,"{'Shape': 'ROUND', 'Color': 'RED', 'Imprint': 'E;48', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00185-0053-01,PillProjectDisc68/images/CKXMF7D4TN_HURZ2A2LRBNY1RWD0!Q8.JPG,PillProjectDisc43/images/BPSM03OY!H20ZE3L5R8BB31DN-U5QB_.JPG,PillProjectDisc32/images/BF4OS7YWQ_ABHLT6AW7XWH!C6YG3-TS.JPG,PillProjectDisc19/images/B3IM_1GP-EH28D80GN6H1Z8M_NJXER9.JPG,PillProjectDisc110/images/_WTWICVPHBH314S-6JC6ZYDST6I7JZ.JPG,PillProjectDisc57/images/CAKB42UYBOT_5VQCBF6K_WM4QCDFQVP.JPG,PillProjectDisc93/images/KYBAZI!NTD0VTL0E7HETCE5ML4!LH.JPG,Benazepril Hydrochloride,"{'Shape': 'ROUND', 'Color': 'ORANGE', 'Imprint': 'E;53', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '1'}"
00185-0117-01,PillProjectDisc90/images/I-15Q8-4HWQL13VOH8S-HWIPOMA!-8.JPG,PillProjectDisc15/images/B-9A_7VDSHVXV5CARQ13WQP2VZSCFIQ.JPG,PillProjectDisc55/images/C07859W8F0X!V!XMO2D9IM!3-5JBP34.JPG,PillProjectDisc108/images/Y3_2L09UHSF5H61!-W06M3NOK8C7BJ.JPG,PillProjectDisc84/images/CZPGRI8QA!8ZNGV2XUQKX-F6PHHDY10.JPG,PillProjectDisc5/images/2BAR39CTIMQIERFSGHI_ZTISBJIGBB.JPG,PillProjectDisc83/images/CY4MB7GXA1T-3ZZPE-421HEHIBLKP43.JPG,Labetalol HCl,"{'Shape': 'ROUND', 'Color': 'WHITE', 'Imprint': 'E;117', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '2'}"
00185-0122-01,PillProjectDisc28/images/BC35KYF-JA_BZRHCBYH1Z_BGNQVN_7C.JPG,PillProjectDisc65/images/CI!MDG!E601R_ADNU0JA-Z!XGFQFJUY.JPG,PillProjectDisc89/images/H!51N55TX8143BTBCPDUWIE!J_!6NB.JPG,PillProjectDisc110/images/_GMY9KBH!6KR541TCW71K1-GKX39UF.JPG,PillProjectDisc10/images/76V80Y670K!MUDZ-1CCP5NS2FLB!LO.JPG,PillProjectDisc37/images/BKB3U!E8Z5K162UN_33H!GA9MA1PW3Y.JPG,PillProjectDisc86/images/EFQ5LIRRG!Q3XRYON3P!4P85-J6-SO.JPG,NITROFURANTOIN MONO/MACRO,"{'Shape': 'CAPSULE', 'Color': ['BLACK', 'WHITE'], 'Imprint': 'E;122', 'ImprintColor': 'WHITE', 'ImprintType': 'PRINTED', 'Score': '1'}"
00185-0124-01,PillProjectDisc61/images/CD_K!S33592K_4IEMBUMYASC8CT5-2E.JPG,PillProjectDisc83/images/CYEPDMQHJ7TGH3PE4HO46_0ZYJXWNGS.JPG,PillProjectDisc65/images/CHXSZJF70S71K3T1!CTF8N6228B4DQ5.JPG,PillProjectDisc21/images/B5M02A-VN3YBKHVZX_KS6CFIJH_29!I.JPG,PillProjectDisc93/images/KUG4T4Q!MEXT2ON01OMFVSEKVGAFUZ.JPG,PillProjectDisc19/images/B37PL73O4JWQ!Y!Z!S89K0V8-88BP6T.JPG,PillProjectDisc31/images/BEH0W0OQ6PE8SKFM3QEUOSF031ATI5J.JPG,Benazepril Hydrochloride and Hydrochlorothiazide,"{'Shape': 'OVAL', 'Color': 'WHITE', 'Imprint': 'E;124', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '2'}"
00185-0149-01,PillProjectDisc48/images/BUPD0FF6AXRT7SVKB_DZZ9!9Y3U73LO.JPG,PillProjectDisc92/images/JQP!ZZGVP2VTUT5SNNQ436NYC1WW5H.JPG,PillProjectDisc66/images/CIRPBQ1CDEOH65R6AF1MK6J6DPKKG-F.JPG,PillProjectDisc21/images/B530-J_X7SFL_WIY5YAUI_P7!EOGK3G.JPG,PillProjectDisc33/images/BG208B2CMUGFPWANCH20UIIA4X_LRUG.JPG,PillProjectDisc33/images/BG95S_MQRWVFH7921QO8BI2EQM0Q!FO.JPG,PillProjectDisc63/images/CFUAI091-DFEHN4PLYN8-ZAML_1ITQA.JPG,MIDODRINE TAB 10MG,"{'Shape': 'ROUND', 'Color': 'GRAY', 'Imprint': 'E;149', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '2'}"
00185-0204-01,PillProjectDisc37/images/BK-A4PGUPQLFOM_IU9B-NC!GQ19KG-Y.JPG,PillProjectDisc31/images/BEH18GQ4N!E_DEIIJ1-HUTGD1HBZ0!J.JPG,PillProjectDisc13/images/B!1_ZID-URDYEGL1HU6C3LKD75S2LRL.JPG,PillProjectDisc87/images/F5EM3BG0-BGXLP50LMHDB-AZ20U4UK.JPG,PillProjectDisc5/images/2EROOHKLXV9HZJEW80387B7A8J110B.JPG,PillProjectDisc83/images/CYLN63VLVI92PRDG8ZNAVM1-S4CV0_P.JPG,PillProjectDisc90/images/HQ8_ENE_04J9XIUGAFYKNL0V2GJHTD.JPG,Benazepril Hydrochloride and Hydrochlorothiazide,"{'Shape': 'OVAL', 'Color': 'PINK', 'Imprint': 'E;204', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '2'}"
00185-0210-01,PillProjectDisc14/images/B!Q-BD29QX06L8!VSUXHLL!JJ6Y34IM.JPG,PillProjectDisc41/images/BOH5BKWJMVFETT_7SH-CBG4_TCW3X5F.JPG,PillProjectDisc93/images/KU25DVG8P!QCVSCVTGAW3WRWSCVQIS.JPG,PillProjectDisc88/images/GIJYEIJSG_DTCSY!5F125101-AQ2OU.JPG,PillProjectDisc66/images/CIXKXYW_DW!4N4TI60KWKZ4KIWLZ8IU.JPG,PillProjectDisc105/images/W27B!XGDK7Q0A0XXWAOZ-C-Q!AI0TT.JPG,PillProjectDisc17/images/B1C75SSLGYQ8K!0SKT99748TRVTJZ22.JPG,METHIMAZOLE 10MG TAB,"{'Shape': 'ROUND', 'Color': 'WHITE', 'Imprint': 'E;210', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '2'}"
00185-0211-01,PillProjectDisc83/images/CYZ-NQ0!13_RPRNMCIU4IERFLK82FGM.JPG,PillProjectDisc103/images/UBMA7F455FS6STDYJEFQ5HQWNWLXWZ.JPG,PillProjectDisc11/images/7RVRBD2ZY5GHZVAIJXF!9X76Q1S2JT.JPG,PillProjectDisc69/images/CM1PHM7GBU_HL_7-YRV8BXXAFBX4YO3.JPG,PillProjectDisc46/images/BS7BZEA42TSU29XV8QX2XN93JGR3PB7.JPG,PillProjectDisc20/images/B3_8T2Q6XU_7DCV0XO66CR62P!NNO42.JPG,PillProjectDisc84/images/CZAQ77!CVEQI-5JCS5AO3PRS0Q2ZNTG.JPG,BENAZEP/HCTZ TAB 20-12.5,"{'Shape': 'OVAL', 'Color': 'PURPLE', 'Imprint': 'E;211', 'ImprintColor': '', 'ImprintType': 'DEBOSSED', 'Score': '2'}"
