ndc11,consumer_1,consumer_2,consumer_3,consumer_4,consumer_5,first_reference,second_reference,name,metadata
65597-0107-30,PillProjectDisc22/images/B5Y2P8CY1ZGVNINWPP06VSYOJJU__4I.JPG,PillProjectDisc94/images/L6TY3ST00S2E-HPH06PE_SL2KTXHA.JPG,PillProjectDisc105/images/V98K1U-BF8OUNRD8T85!JOB8S9H9IF.JPG,PillProjectDisc90/images/HWC-U-PWQUZUCF-UTGUOXY1EV_B1NV.JPG,PillProjectDisc82/images/CXQ!NQHBQ-GTD804N!!4BJ71OS!P!OQ.JPG,PillProjectDisc29/images/BCS8SVNVH-3E_J6I-LDO77BC-!5HSFC.JPG,PillProjectDisc89/images/HETDU29R1LYKFXU0I82DUDKB8OW69L.JPG,BENICAR/HCTZ 40/25,"{'shape': 'OVAL', 'color': 'PINK', 'imprint': 'SANKYO;C25', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65597-0110-30,PillProjectDisc47/images/BT4O66AN_REYVDOIZE18KHWDZ74KRI9.JPG,PillProjectDisc92/images/JQI3TLUIW0AB6U92LKSW3D730O39_W.JPG,PillProjectDisc17/images/B1KF-V1DNDJQCF5YT0K4GDD-WE0-PWT.JPG,PillProjectDisc29/images/BCPBYD8!!BEA-7!632ENT!QU0OPLQN.JPG,PillProjectDisc59/images/CCCIO5ERAUZGYGBZIKX8N460KYWX1UO.JPG,PillProjectDisc21/images/B5ANDG43X8M7P6RKY!3XO9HJK1EOMHC.JPG,PillProjectDisc4/images/12FOR6_11M1P-256NV59833W470R1K.JPG,AZOR TAB 5/20MG,"{'shape': 'ROUND', 'color': 'WHITE', 'imprint': 'C73', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65597-0114-30,PillProjectDisc11/images/7N3O1PN2C!2W40UYVDC9FIG9965RRK.JPG,PillProjectDisc103/images/TK9NRS4-P!TNAO2!INOFT2_V91AJO4.JPG,PillProjectDisc68/images/CKC9ATBL0SBZ7H4EIJE6RRS35QW36GC.JPG,PillProjectDisc62/images/CFBZES!V2GFJUG_IWWZOR1HN5RIZI4E.JPG,PillProjectDisc45/images/BRX9T-GKIKXSIAKTQWIIL68TMUCZZJ8.JPG,PillProjectDisc58/images/CBO_6H6QWVIUXVDYVM5R6J_AC7BDCYQ.JPG,PillProjectDisc8/images/4TO42-_3EBZOI90U66HVM2T!A-F50-.JPG,TRIBENZOR 20/5/12.5 MG,"{'shape': 'ROUND', 'color': 'ORANGE', 'imprint': 'C;51', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65597-0115-90,PillProjectDisc27/images/BAJCNOBLZ0SIB7IFAF8JY_4X!5QPVIG.JPG,PillProjectDisc33/images/BGPOYBE7_LEBIH00BK5CMO_0IDFYFEC.JPG,PillProjectDisc79/images/CV4WLW-4IGKPQECSY7T1M9LEZVM_-D0.JPG,PillProjectDisc51/images/BXI_T1NTZ_HU2A59IF75_YJ-X1BMUPV.JPG,PillProjectDisc93/images/KPAHRTKL0!XLPV_D8TZD2IT30WF9YF.JPG,PillProjectDisc55/images/C0S27!M0EQRJZQYU30N5GLJ042UNV93.JPG,PillProjectDisc71/images/CN7XQD3T54EVWPVCAS1FT_H8KL2CUTK.JPG,TRIBENZOR 40 / 5 / 12.5 TAB,"{'shape': 'ROUND', 'color': 'YELLOW', 'imprint': 'C;53', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65597-0118-30,PillProjectDisc19/images/B386OGJI0VUR8HX-I3_6Y9CUCO1R9-9.JPG,PillProjectDisc89/images/HBHZBA04WOT2VQ2AYV-G02ER24ERSS.JPG,PillProjectDisc30/images/BDDP5VETEBA6IQKDO4J9HM7EKR8QC_-.JPG,PillProjectDisc108/images/YP3X_D9QK8TFUPLQOY!VXYDSTFF_0S.JPG,PillProjectDisc16/images/B08JA4FO7TQ1QAV1SLKFDDCASKQ7EXI.JPG,PillProjectDisc3/images/0!JBGO!_KKZWNT-W-NAHG3PW4K8KQ!.JPG,PillProjectDisc67/images/CJG624QXQN!CMKG5PTQNSTG9R3Z6P71.JPG,TRIBENZOR 40 / 10 / 25 MG TAB,"{'shape': 'OVAL', 'color': 'RED', 'imprint': 'C;57', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65597-0701-18,PillProjectDisc43/images/BQB7KQLU73B-DWY38SDK30RBCYJ4749.JPG,PillProjectDisc14/images/B!AQJIGSA4NU8BHQ09T-OWB6NR_7DPO.JPG,PillProjectDisc49/images/BW-5F7NJ5FAS0!FZOLDQEV34J-R1I3P.JPG,PillProjectDisc50/images/BWRMLYTVV20M5VWIMD85LEOV5FT2YHV.JPG,PillProjectDisc32/images/BF7BVWSWOSHFF_UXSNSK788T_COMVJI.JPG,PillProjectDisc51/images/BXSLPBNMAS52L2J7R6NYXQ0_JPJ-_CG.JPG,PillProjectDisc80/images/CW8EKC1M!OHHH-M!XXE6SJDKX275BI-.JPG,WELCHOL 625 MG TABS,"{'shape': 'OVAL', 'color': 'WHITE', 'imprint': 'SANKYO;C01', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED'}"
65649-0301-03,PillProjectDisc56/images/C1BRAZWHNY9STYA9A29P-XUY01SKADD.JPG,PillProjectDisc95/images/MVLND25MV-ANBLVI5Z1VUWW1TCVJKK.JPG,PillProjectDisc82/images/CXB2LJB1URV8R2GQ9D3WMW2YTG0JGK9.JPG,PillProjectDisc40/images/BN5OMZ5A4R454!!DGAL3JRA!M0AUU1-.JPG,PillProjectDisc57/images/CARNVWLY7BJT4AE7-1VSE66CG0PQYAI.JPG,PillProjectDisc65/images/CHYZQ-9JJTXO-7U!RT4II27TIOTP!KS.JPG,PillProjectDisc85/images/C_APLFS6PDVZIEQWZ7U30O9X5LVXAL.JPG,XIFAXAN 200 MG TABLETS,"{'shape': 'ROUND', 'color': 'PINK', 'imprint': 'Sx', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0012-30,PillProjectDisc27/images/BA_M_2A-X40J7LG8YFTUQIKO5_MA7_U.JPG,PillProjectDisc66/images/CJ2HUT3J97XC8UP8U8NSQ8TSJZNV_0U.JPG,PillProjectDisc23/images/B7G3VE6UIOGXVI40_C27XQ5_XI6WR8C.JPG,PillProjectDisc71/images/CNVNMHD!!2!B!260_QA!PGYTR_!MGP_.JPG,PillProjectDisc20/images/B43SUOQ4WNEPP1O3AE2Q21YNOU7E2T6.JPG,PillProjectDisc101/images/RUZ1OZ_E4G18!Y0-HH5C68VM8F32NB.JPG,PillProjectDisc110/images/_KPTHHLZM8Q-419OT7CTJ47J1HVV95.JPG,Sertraline Hydrochloride,"{'shape': 'OVAL', 'color': 'BLUE', 'imprint': 'A;1;7', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0017-01,PillProjectDisc33/images/BGDVJ3RTVWL75Q_9VARS3AG1NH!5JI2.JPG,PillProjectDisc96/images/N06ATSGI_!E2N96YTZIDIG!SJ4XNSH.JPG,PillProjectDisc47/images/BTTM56KQ7E4XP9UQP0U7!2D52FIVI76.JPG,PillProjectDisc37/images/BKPNUYIOC749!07LBU7S6IO7GKVL5G4.JPG,PillProjectDisc53/images/BZ!BAW5NJTFH14A2IF!QR9JYY-8CQPR.JPG,PillProjectDisc100/images/R3R154_IXEF!6_-!OQ9SLRAKTORT28.JPG,PillProjectDisc33/images/BGL6J01KZ0S-GHJFF42X03H50GKU1EL.JPG,AMOXICILLIN 500MG CAP,"{'shape': 'CAPSULE', 'color': ['BLUE', 'PINK'], 'imprint': 'A45', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED'}"
65862-0018-01,PillProjectDisc16/images/B0DZ_84SE6S0!WHZZFQMTK9MLV4QUCQ.JPG,PillProjectDisc47/images/BTYA2LQNUT4D85B7Q7430!5GUM2NKY2.JPG,PillProjectDisc58/images/CBVB01U1H!BIH1Q17L-N26CQA5ENUP0.JPG,PillProjectDisc33/images/BGDK2KP3DU!QFP-MVU2A2CR13L3DTU7.JPG,PillProjectDisc104/images/UUGQFUGOBVFUEHAWGIT71YBZERMZ8_.JPG,PillProjectDisc45/images/BRIB6F7N8Z0H6-WWGVSMZ8EXX4EMU0E.JPG,PillProjectDisc49/images/BVQ_K5LFEI24T!BDRP5MTQ1RS8J6R3K.JPG,CEPHALEXIN 250MG CAPS,"{'shape': 'CAPSULE', 'color': ['GREEN', 'WHITE'], 'imprint': 'A;42;250;mg', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED'}"
65862-0019-05,PillProjectDisc18/images/B2CELEUHFGV5AO4UCC!Q38N91I8!IA!.JPG,PillProjectDisc72/images/CO9-VX51OQZJRQO7Z-30T0N-NL_QX-7.JPG,PillProjectDisc98/images/PBYIK84LAF2T1DC3I62GJTR0BKEAR6.JPG,PillProjectDisc105/images/VK4SLODV2TZ!GG_E5GFOZ94MVV-NFR.JPG,PillProjectDisc84/images/CZRJ0DCRRDGO44-G8TQ-ICQ064N3THJ.JPG,PillProjectDisc78/images/CUA_1SYS0V-BY1LPTVAKXKXTZVUIZTI.JPG,PillProjectDisc99/images/Q4G3V7POVG-NQ-J1NIU393_GX7P_6L.JPG,CEPHALEXIN 500MG CAP,"{'shape': 'CAPSULE', 'color': ['GREEN', 'GREEN'], 'imprint': 'A;43;500;mg', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED'}"
65862-0034-60,PillProjectDisc51/images/BX_ANN7S3924FM9WD2SH4B8J75-NZTO.JPG,PillProjectDisc71/images/CNT13EUVXW7M7FL3PZGZ00AKQBV4TJH.JPG,PillProjectDisc95/images/MAR-NG45FGVX5PLAM3QAK3259HGLJY.JPG,PillProjectDisc82/images/CXLX8PEZYQ1TBDOBEUB23K0-1G4SAR0.JPG,PillProjectDisc34/images/BHVQQ8ZI40D9CFAT0LGUMGC45LEJQK!.JPG,PillProjectDisc89/images/HHTXDA-NIP7FNN_F2Q_DDZHLVLU1MK.JPG,PillProjectDisc95/images/MMGI85ZJXJM8R0O5OTQVG!OVY!IWHW.JPG,CEFUROXIME 250MG TABLET,"{'shape': 'OVAL', 'color': 'WHITE', 'imprint': 'A;33', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0035-60,PillProjectDisc99/images/Q3T74G-HBZWVWUBXTCYRKO!YEBZKQ!.JPG,PillProjectDisc66/images/CIA91TBJ_6WID7R-W2GQ7Z5RG5!DABB.JPG,PillProjectDisc60/images/CD5-PG-0B6_S7TW5E2SXA55IKIEWIFJ.JPG,PillProjectDisc29/images/BCL1CYP-SWSD15LM-C3W6F9FZ8AVEBI.JPG,PillProjectDisc36/images/BJ1BRK4L2TH!7BEUQ4H9O9M5MVD_-5Z.JPG,PillProjectDisc19/images/B2XQ03-K_MAHUVBOYJU3IXZ!XCC6XQT.JPG,PillProjectDisc82/images/CXFCHWUFZMI5ZRJI7RDB6RKTXDA!-K1.JPG,CEFUROXIME 500MG,"{'shape': 'OVAL', 'color': 'WHITE', 'imprint': 'A;34', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0043-01,PillProjectDisc28/images/BBI2_JVYIJVHF_NZ-UBBP25FSYQR0RM.JPG,PillProjectDisc43/images/BQ!Q1NYF!XRRP08ZHQPB-DEZR7P64K3.JPG,PillProjectDisc95/images/MYVWJAVFMRQEO_FSG133KNC_ND4I6N.JPG,PillProjectDisc42/images/BOKKSMWVATW6UI_8_!78Z9AD-HQYSI_.JPG,PillProjectDisc9/images/5QUWKO5MNKBGM9I66PQ0C4PUG!9QN8.JPG,PillProjectDisc3/images/0!HDW7JF4ZLWFEIUWF0RLB2MAJM7AC.JPG,PillProjectDisc80/images/CVQ8SVOAJ18_FY78W64Q!J5FG-TZK66.JPG,LISINOP/CHTZ 10-12.5 TAB,"{'shape': 'ROUND', 'color': 'PINK', 'imprint': 'A;26', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0044-01,PillProjectDisc83/images/CYMPY!FE1PN96-TYAN_ZN!AM--U5I1L.JPG,PillProjectDisc37/images/BKAQTP8EXZ3_QU6RLH1JRVY6K9888-W.JPG,PillProjectDisc56/images/C1GFE0NO-6WH31Y!3JO7CE9FA-NDI52.JPG,PillProjectDisc83/images/CYAB6L7KQPBV12M4PVY0F4ZDKED!QY-.JPG,PillProjectDisc109/images/Z7ZB9WTDRBIHT5YHJNHB2L4YXJA5O4.JPG,PillProjectDisc28/images/BC6U6S5EORZV5FYCRM90E6UKVB0I297.JPG,PillProjectDisc86/images/EK3ZJR9HFY6SF--_C!SV5WYXGAY5J3.JPG,Lisinopril-Hydrochlorothiazide,"{'shape': 'ROUND', 'color': 'YELLOW', 'imprint': 'A;28', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0050-30,PillProjectDisc36/images/BJ096MJY_GZCUZYS2-OCAS5!DDB4WB4.JPG,PillProjectDisc29/images/BC_J6U3!QSTG6J3R4-XCDPTR-_89DLC.JPG,PillProjectDisc57/images/CAG8IX9H1MWA0329W1DO8H23UUY660D.JPG,PillProjectDisc33/images/BG4EZUXSTR0RT1JR1D6QFO8AGDOR1AV.JPG,PillProjectDisc42/images/BOPF_LZ8V1ROB2RWUT4XAFMBC31S44F.JPG,PillProjectDisc107/images/XSRHGA8YVD5NFEG9L3U8LH!O42LEW!.JPG,PillProjectDisc47/images/BTJCRX!1R0NX9SL_Z2W260KA7BB8UPL.JPG,Simvastatin,"{'shape': 'ROUND', 'color': 'YELLOW', 'imprint': 'A;15', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0052-30,PillProjectDisc72/images/CO3KXJQZ-O8KPOJ49MZRT!U8C3VB!9U.JPG,PillProjectDisc36/images/BIXZSBDY_4CLXN0W_5-7!A9R4H7FHMK.JPG,PillProjectDisc50/images/BWGEJ8I8GZ_2RI2UT!FKV79-OJ3JLF2.JPG,PillProjectDisc55/images/C00KAFXY0ZJXIN1FWEGVPGJ2Y8-4UR6.JPG,PillProjectDisc85/images/CZ_08-76RLDKFR41NQN02!BB12V750!.JPG,PillProjectDisc49/images/BVZMFG2R7K0OWGTIG!OKIOIZ!LHZF87.JPG,PillProjectDisc79/images/CU_ZD0B0L7ULI_A9PXDGJNY94VHCUG8.JPG,Simvastatin,"{'shape': 'ROUND', 'color': 'PINK', 'imprint': 'A;02', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0053-30,PillProjectDisc50/images/BWKJ_5KJL_0!222OCP!OKH2_L0ANCB_.JPG,PillProjectDisc1/images/!7ZDTWBI7ANZ7WGHMLSUPD5QRSDSDX.JPG,PillProjectDisc53/images/BZ60-OANAZZCHDYT63QWSXZGQ!J0NIC.JPG,PillProjectDisc2/images/-3TOFHN88MRW7RXX40JQ_3CAKZIDQC.JPG,PillProjectDisc10/images/7-F4I310B2MAL10O!CRVG3QIFRPCZE.JPG,PillProjectDisc17/images/B1G0P2X9NS6LCTEOBDY2!0R7_YE-RWS.JPG,PillProjectDisc31/images/BF0DGDRP-7EWP83EXU0WS8JM61GSH73.JPG,Simvastatin,"{'shape': 'ROUND', 'color': 'PINK', 'imprint': 'A;03', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0054-30,PillProjectDisc7/images/3X4_R6XHQO6C0FQVTI3T084YY6ROL9.JPG,PillProjectDisc69/images/CLKT1UY0E3KXXIYMSTYO42Z41WH4U8Q.JPG,PillProjectDisc95/images/MDGJDKRJRSJJ2_8FL8CI-HZ0VE!GM9.JPG,PillProjectDisc22/images/B6AOW81Q2_KV-Q6X1YQP0_TJ9_Q7PDQ.JPG,PillProjectDisc26/images/B9X7KBB8FVIIDDIH!I9TLL7FRQG7MTB.JPG,PillProjectDisc107/images/XB6CIDHVSS4BVWDV5OYEIB3Q2M3!QI.JPG,PillProjectDisc90/images/I7XI!!ZG98HCGBX9OFRU-FCPJWBGCE.JPG,Simvastatin,"{'shape': 'OVAL', 'color': 'PINK', 'imprint': 'A;04', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0063-99,PillProjectDisc76/images/CSB81X8RE_HWHEU-WAUTPLH1LG9EB0I.JPG,PillProjectDisc67/images/CJ7_NM273T7G4TZOGYMZG5ZL-0XK5X6.JPG,PillProjectDisc41/images/BNLU2-0RQ7EF3HDAF1VUYBQIFXAR199.JPG,PillProjectDisc61/images/CDVKDK4H8ED194!8-BISD41-9DOHTF3.JPG,PillProjectDisc2/images/-CG6DDM2S3W19MGRY7WH46X_C8X29A.JPG,PillProjectDisc23/images/B74HFI--XGU361QS7D58U7-VIJJKW!Z.JPG,PillProjectDisc33/images/BGIEYIZETDJ0!P8GIWUX2MPVBFDQRIZ.JPG,METOPROLOL 50 MG TABLETS,"{'shape': 'ROUND', 'color': 'PINK', 'imprint': 'C;74', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0064-01,PillProjectDisc88/images/FTNVI!CP9_08YGPW-S733RJ4HY7U4-.JPG,PillProjectDisc106/images/WZ_34GQNF0C3_!7YL0TM7NJ2CIFMTR.JPG,PillProjectDisc92/images/JSZ9-IYY0_4!W1029BNH3506DBQAFS.JPG,PillProjectDisc97/images/NYIH2WFCWUVZX9HT69L2PFNPU253IQ.JPG,PillProjectDisc80/images/CVWPN1XUK58KL8BGT0!5YV4PL8HUYAN.JPG,PillProjectDisc61/images/CEHD17R3L!GEF-158SYC7EIRJLPVBX3.JPG,PillProjectDisc98/images/P55BO4BHRBM1C4GFJ!K-NCH42ZU9AT.JPG,Metoprolol Tartrate<suffix/>,"{'shape': 'ROUND', 'color': 'BLUE', 'imprint': 'C;75', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0096-20,PillProjectDisc65/images/CHM5XM9L1XBY-VFBGLE77AAOYNSOYQG.JPG,PillProjectDisc108/images/Z3PQ4XCI!1PJ6FNEMHBKEU7NUWUIOH.JPG,PillProjectDisc108/images/YG-WKG4SWPMCUESX12SMGRAWN5XZT2.JPG,PillProjectDisc108/images/YA1L0KFGBPFXHZCZRIB286MB1_OANH.JPG,PillProjectDisc50/images/BW5!B0_L6BQP_1!YI10ZUYQOFBG-WA.JPG,PillProjectDisc23/images/B6Z6WSFJLJAAF2K4ZPKCL1TTT5P679Z.JPG,PillProjectDisc5/images/23!OM_L08MON6EHRP6WX25TU8JSNVO.JPG,CEFPODOXIME TAB 200MG,"{'shape': 'OVAL', 'color': 'RED', 'imprint': 'C;62', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0098-01,PillProjectDisc48/images/BUUQ0_5G5O84-ERQ6NV00GC5SA-625K.JPG,PillProjectDisc11/images/7G7ZOA_B1BHUA_3NI_E7J-TU16FNKU.JPG,PillProjectDisc13/images/B!4DMGOQYK_9SLFBNW_WI3GQH-VFIYI.JPG,PillProjectDisc55/images/C0JMTY1WQRL7-2CSAVWY820RP8GC_HB.JPG,PillProjectDisc79/images/CUS13M8AD09U3F3YGMUXUJOV07SOOBP.JPG,PillProjectDisc29/images/BCXHF0F9YWOR1YRS-QFA22B8NO6B0Y.JPG,PillProjectDisc41/images/BNURJU0AP53UQY456DXOHGWNN_SF!A.JPG,MELOXICAM 15MG TAB,"{'shape': 'OVAL', 'color': 'YELLOW', 'imprint': 'C;80', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0133-99,PillProjectDisc76/images/CS!!VNIRI0ONC14!J8-AE2TNB5T3J4S.JPG,PillProjectDisc56/images/C4DEB27GXS42N_A0BSZPY7HR_V8BJE.JPG,PillProjectDisc37/images/BK5G29GAJ7TDSOYAE9QB8BUJE9XT_42.JPG,PillProjectDisc76/images/CSFRCSSPY7_!09XR0RJZ9PYBB50Q_TR.JPG,PillProjectDisc64/images/CGXFSYG8O5HGP4SZDJG87BMSS4KSII_.JPG,PillProjectDisc28/images/BC3L0ZHZCAYXXZSP58L0AL688HX6-MJ.JPG,PillProjectDisc48/images/BUNSIGTPMG!9I!N26IUJWF9B5FOG!F!.JPG,HYDROCHLOROT 25MG TAB,"{'shape': 'ROUND', 'color': 'PINK', 'imprint': 'D;27', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0142-01,PillProjectDisc106/images/W8K49G804LL47ZM7N!7DVVUEQMS10U.JPG,PillProjectDisc75/images/CRRJ20FU8PNURDN4LSTB5NS89M4DVDR.JPG,PillProjectDisc94/images/M!!3PLRRFLMBYED_30GC!Q6PREJ1CE.JPG,PillProjectDisc21/images/B5OJ3VICQYSLQZIDPNBZJS-SG9NVFDE.JPG,PillProjectDisc93/images/KQI9G59P!MSZ1V9R8F8ZIGWU6UJKTC.JPG,PillProjectDisc31/images/BEA!6JA_4349PTX91HWHIR4OJNTVPA-.JPG,PillProjectDisc52/images/BYJJ85OWTHURY4N01GT360OM48MD3!3.JPG,carvedilol,"{'shape': 'OVAL', 'color': 'WHITE', 'imprint': 'E;01', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0143-01,PillProjectDisc73/images/COZNBMTFW-3IA94ZPBZ5R49JHW478VR.JPG,PillProjectDisc75/images/CRPDDV!5FZRC01S4OED_6M_-HXT4RKT.JPG,PillProjectDisc7/images/3W-LMBOYF98NDOM847UB!CWD45W7JM.JPG,PillProjectDisc110/images/_VVP9K0BHW-QZ842!9ZPTZVVPTOW!U.JPG,PillProjectDisc109/images/ZTSN4EF3P9L8A!39JY!PT93VH41B2C.JPG,PillProjectDisc47/images/BTHPGPS2FJIOPZMUBINWU1P2Y6KV923.JPG,PillProjectDisc85/images/DPA22P-1VC_4J5DZKCKA8Q!VFU3DBL.JPG,Carvedilol<suffix/>,"{'shape': 'OVAL', 'color': 'WHITE', 'imprint': 'E;02', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0144-01,PillProjectDisc77/images/CSSDJ4150493XMP7243N13V-W5D_4NO.JPG,PillProjectDisc41/images/BO1T1XUEEY_FY!H2T6C30RJFNF-I6ED.JPG,PillProjectDisc5/images/1YN-F0KI02J2RRK4A!905PWLMEWV59.JPG,PillProjectDisc22/images/B5ZGM-ZOTO3GIJY8KYDZKM78VKFME23.JPG,PillProjectDisc86/images/EA9PLDDD5KU894S-C29YV6PTXZVOSY.JPG,PillProjectDisc104/images/UVQVYW-LHXPJ0-AA5D1MUPQWCZPR1_.JPG,PillProjectDisc35/images/BIUR-60TI77GBY-880O37D5D14SKPSS.JPG,carvedilol,"{'shape': 'OVAL', 'color': 'WHITE', 'imprint': 'E;03', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0145-01,PillProjectDisc56/images/C927H3KCZKUCFKK9C13H_A944EPTK0.JPG,PillProjectDisc73/images/CPCQP3-0_QT-D47QVC6Q0-MDSK!M0!Q.JPG,PillProjectDisc68/images/CKHJ-2VCXI81OG_H5-8RIAL4FDPGGMP.JPG,PillProjectDisc46/images/BSEFGAL8L_VYRTBGWNUTI7HNFEBFMOD.JPG,PillProjectDisc9/images/5XAUBXRYW5S!MD--18R4TAX-32X!TC.JPG,PillProjectDisc28/images/BC!7LPPNO7L93Z8G4G0GA3--S1N1NE0.JPG,PillProjectDisc7/images/4C39-PYLBJZGI08OVZMT_TR_9X0_8P.JPG,CARVEDILOL 25MG TAB,"{'shape': 'OVAL', 'color': 'WHITE', 'imprint': 'E;04', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0149-90,PillProjectDisc41/images/BO0EH8Y8L5AQ__3LZH337YIM4U1WZ9D.JPG,PillProjectDisc45/images/BRMR!T1ZFOL-DJ9VJO5Z17P02-_8Z7O.JPG,PillProjectDisc84/images/CY_X5-GXT1KE!WAL7_P5T!166H55G-6.JPG,PillProjectDisc18/images/B29FSNI1L0MKHEOBADD7KL5C_BC5O!E.JPG,PillProjectDisc27/images/BAJETKCN9TE5_WR!H_IYLSVEP!!C3I0.JPG,PillProjectDisc58/images/CB15N07TQRHGTHT1XJPCHST37FW21SX.JPG,PillProjectDisc69/images/CLU9ULAAOCF7528PSX7F1KRDRCMTF!C.JPG,FINASTERIDE TAB 5MG,"{'shape': 'ROUND', 'color': 'BLUE', 'imprint': 'E;61', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0154-30,PillProjectDisc6/images/38H9L10XTZ242HPJAQP3LTXM!DDK28.JPG,PillProjectDisc62/images/CEZ7SHLE0ISGTYXZ5WY7GQUK_-V4BQ5.JPG,PillProjectDisc75/images/CRNDYI6O_IE4!M9OC5_9!4-D!W6VR2H.JPG,PillProjectDisc55/images/B_Z-TM90ZO9USGY0H11ZTL0II3SOW4K.JPG,PillProjectDisc7/images/3X8ZTLF9!WEZKRGFCW7-ZQ7C-!Z-QW.JPG,PillProjectDisc107/images/Y!HU_66PY6LCNKPFVZTM7-H92J90Y0.JPG,PillProjectDisc60/images/CCY-FB2JYX5PSS19JP7L-CODHC29-PR.JPG,PAROXETINE 10 MG TAB,"{'shape': 'OVAL', 'color': 'YELLOW', 'imprint': 'C;55', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0155-30,PillProjectDisc59/images/CCOJG7JUA_PRYHVXL_ILFFBHD4UZEZ9.JPG,PillProjectDisc43/images/BQ!RG7EYB4DENLDSSGKKN35YKP2QWQU.JPG,PillProjectDisc2/images/-JIGS-S8LTO29A5N-Q0WD_LQKGWA96.JPG,PillProjectDisc83/images/CYUA5FO_D3HSTFGT1WOTOSN5AMDUPI1.JPG,PillProjectDisc69/images/CLBJC8ZXMNH1OL1F2GN5YVWTLIM71CR.JPG,PillProjectDisc4/images/1HWMY1HC0WV-CVWYW-VYM!VDIMCWM3.JPG,PillProjectDisc9/images/5NRTTD352!0K-SZ3KOFIDA7BNHDQU1.JPG,Paroxetine,"{'shape': 'OVAL', 'color': 'PINK', 'imprint': '5;6;C', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0156-30,PillProjectDisc73/images/CP7RY3YD2ORPU86R2CDT1HH!TXWCB48.JPG,PillProjectDisc41/images/BOBS1XADGI35RY0MOL!OBOT8AFZQWST.JPG,PillProjectDisc106/images/WV0AAGJUXE!07QAOSG!J3!S4NA--ZR.JPG,PillProjectDisc30/images/BDP!6ME2PDKX_-VHAJPDYAXLX8XBMBT.JPG,PillProjectDisc95/images/MGY2DGWDUGOAW9_OAXWCAG-FX93W4G.JPG,PillProjectDisc69/images/CLLDSQ3RJHJT5EFV8TT4LDTJ83Q!IDI.JPG,PillProjectDisc71/images/CNJXX-7VSI1O9RLGP5Y2HGPRBZ0U897.JPG,Paroxetine,"{'shape': 'OVAL', 'color': 'BLUE', 'imprint': 'F;12', 'imprintColor': '', 'imprintType': 'DEBOSSED'}"
65862-0177-60,PillProjectDisc101/images/SLC0-DQHRB1BBCZW7!T_L4THY57OWM.JPG,PillProjectDisc64/images/CGZ-M0HW0ROY62SGEKJ1RGZ251HXX15.JPG,PillProjectDisc44/images/BR227YRM5I664_46FO3GM00A0DX9IDW.JPG,PillProjectDisc16/images/B07BEJI2!XRHQL6M42HRF8E688DQB-C.JPG,PillProjectDisc73/images/CPSRZ90CRNW1N8OVHOC5!MGHJZB6A1G.JPG,PillProjectDisc5/images/29SFJI-WDCN2ZXKL-6BKBCKU9NY2N7.JPG,PillProjectDisc78/images/CU7!Y1D26YIP6KZTQW6VAV2CZJ2_465.JPG,CEFDINIR,"{'shape': 'CAPSULE', 'color': ['PURPLE', 'TURQUOISE'], 'imprint': 'E99', 'imprintColor': 'BLACK', 'imprintType': 'PRINTED'}"
